[2022/02/21 14:22:18] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='cifar_model', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/02/21 14:22:58] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/02/21 19:38:23] - 104 	 151.3 	 	 28.7 	 	 0.0100 	 0.5615 	 0.8600 	 1.0737 	 	 0.5761 	 	 0.6142 	 0.8224 	 1.2551 	 	 0.5277
[2022/02/21 19:41:24] - 105 	 151.3 	 	 28.7 	 	 0.0100 	 0.5445 	 0.8660 	 1.0544 	 	 0.5839 	 	 0.5903 	 0.8300 	 1.2537 	 	 0.5267
[2022/02/21 19:44:24] - 106 	 151.3 	 	 28.7 	 	 0.0100 	 0.5336 	 0.8710 	 1.0461 	 	 0.5877 	 	 0.5923 	 0.8276 	 1.2587 	 	 0.5275
[2022/02/21 19:47:24] - 107 	 151.3 	 	 28.7 	 	 0.0100 	 0.5208 	 0.8759 	 1.0328 	 	 0.5900 	 	 0.6171 	 0.8164 	 1.2480 	 	 0.5318
[2022/02/21 19:50:24] - 108 	 151.3 	 	 28.7 	 	 0.0100 	 0.5112 	 0.8758 	 1.0235 	 	 0.5927 	 	 0.5902 	 0.8165 	 1.2937 	 	 0.5144
[2022/02/21 19:53:24] - 109 	 151.3 	 	 28.7 	 	 0.0100 	 0.4997 	 0.8820 	 1.0149 	 	 0.5973 	 	 0.6026 	 0.8224 	 1.2917 	 	 0.5227
[2022/02/21 19:56:24] - 110 	 151.3 	 	 28.7 	 	 0.0100 	 0.4901 	 0.8849 	 1.0050 	 	 0.5986 	 	 0.5999 	 0.8290 	 1.2771 	 	 0.5204
[2022/02/21 19:59:24] - 111 	 151.2 	 	 28.7 	 	 0.0100 	 0.4832 	 0.8874 	 1.0001 	 	 0.5989 	 	 0.5794 	 0.8315 	 1.3002 	 	 0.5173
[2022/02/21 20:02:24] - 112 	 151.2 	 	 28.7 	 	 0.0100 	 0.4727 	 0.8915 	 0.9876 	 	 0.6034 	 	 0.5678 	 0.8287 	 1.2883 	 	 0.5227
[2022/02/21 20:05:24] - 113 	 151.3 	 	 28.7 	 	 0.0100 	 0.4700 	 0.8923 	 0.9871 	 	 0.6041 	 	 0.5716 	 0.8282 	 1.3114 	 	 0.5164
[2022/02/21 20:08:24] - 114 	 151.3 	 	 28.7 	 	 0.0100 	 0.4593 	 0.8971 	 0.9807 	 	 0.6057 	 	 0.5844 	 0.8298 	 1.2958 	 	 0.5125
[2022/02/21 20:11:24] - 115 	 151.3 	 	 28.7 	 	 0.0100 	 0.4526 	 0.8982 	 0.9729 	 	 0.6099 	 	 0.6046 	 0.8313 	 1.2850 	 	 0.5240
[2022/02/21 20:14:24] - 116 	 151.3 	 	 28.7 	 	 0.0100 	 0.4502 	 0.8986 	 0.9661 	 	 0.6101 	 	 0.5569 	 0.8328 	 1.3647 	 	 0.5068
